# ----- Rotor performance tables for the WEIS Turbine wind turbine ----- 
# ------------ Written on Aug-22-24 using the ROSCO toolbox ------------ 

# Pitch angle vector, 51 entries - x axis (matrix columns) (deg)
-5.0000    -3.8776    -2.7551    -1.6327    -0.5102     0.0000     0.6122     1.7347     2.8571     3.9796     5.1020     6.2245     7.3469     8.4694     9.5918    10.7143    11.8367    12.9592    14.0816    15.2041    16.3265    17.4490    18.5714    19.6939    20.8163    21.9388    23.0612    24.1837    25.3061    26.4286    27.5510    28.6735    29.7959    30.9184    32.0408    33.1633    34.2857    35.4082    36.5306    37.6531    38.7755    39.8980    41.0204    42.1429    43.2653    44.3878    45.5102    46.6327    47.7551    48.8776    50.0000   
# TSR vector, 50 entries - y axis (matrix rows) (-)
2.0000     2.4694     2.9388     3.4082     3.8776     4.3469     4.8163     5.2857     5.7551     6.2245     6.6939     7.1633     7.6327     8.1020     8.5714     9.0408     9.5102     9.9796    10.4490    10.9184    11.3878    11.8571    12.3265    12.7959    13.2653    13.7347    14.2041    14.6735    15.1429    15.6122    16.0816    16.5510    17.0204    17.4898    17.9592    18.4286    18.8980    19.3673    19.8367    20.3061    20.7755    21.2449    21.7143    22.1837    22.6531    23.1224    23.5918    24.0612    24.5306    25.0000    
# Wind speed vector - z axis (m/s)
12.5    

# Power coefficient

-0.1787	-0.1626	-0.1411	-0.1131	-0.0767	-0.0579	-0.0340	0.0098	0.0464	0.0590	0.0469	0.0014	-0.0841	-0.2291	-0.4227	-0.6553	-0.9201	-1.2094	-1.5156	-1.8351	-2.1699	-2.5243	-2.8928	-3.2584	-3.6700	-4.1266	-4.4345	-5.4605	-5.9663	-6.3921	-6.9708	-7.6400	-8.3837	-9.1803	-10.0010	-10.8184	-11.6192	-12.3979	-13.1494	-13.8686	-14.5511	-15.1967	-15.8096	-16.3949	-16.9573	-17.5017	-18.0329	-18.5556	-19.0744	-19.5914	-20.1047	
-0.1999	-0.1874	-0.1690	-0.1455	-0.1145	-0.0987	-0.0774	-0.0359	0.0016	0.0157	0.0031	-0.0457	-0.1359	-0.2904	-0.4985	-0.7490	-1.0340	-1.3449	-1.6740	-2.0180	-2.3798	-2.7637	-3.1615	-3.5564	-4.0107	-4.4988	-4.8150	-6.0732	-6.4982	-6.9887	-7.6295	-8.3673	-9.1843	-10.0558	-10.9498	-11.8376	-12.7065	-13.5508	-14.3648	-15.1431	-15.8813	-16.5795	-17.2428	-17.8764	-18.4858	-19.0761	-19.6525	-20.2202	-20.7841	-21.3458	-21.9035	
-0.2203	-0.2114	-0.1960	-0.1765	-0.1509	-0.1378	-0.1203	-0.0824	-0.0458	-0.0303	-0.0436	-0.0959	-0.1917	-0.3561	-0.5794	-0.8487	-1.1548	-1.4884	-1.8414	-2.2115	-2.6019	-3.0169	-3.4454	-3.8720	-4.3715	-4.8901	-5.2185	-6.6987	-7.0653	-7.6222	-8.3292	-9.1397	-10.0344	-10.9848	-11.9560	-12.9179	-13.8586	-14.7719	-15.6517	-16.4923	-17.2890	-18.0427	-18.7590	-19.4437	-20.1026	-20.7413	-21.3655	-21.9807	-22.5922	-23.2013	-23.8056	
-0.2400	-0.2348	-0.2226	-0.2066	-0.1862	-0.1757	-0.1620	-0.1296	-0.0954	-0.0791	-0.0932	-0.1495	-0.2516	-0.4263	-0.6655	-0.9544	-1.2826	-1.6400	-2.0183	-2.4158	-2.8365	-3.2843	-3.7449	-4.2057	-4.7527	-5.3010	-5.6476	-7.3252	-7.6684	-8.2937	-9.0709	-9.9586	-10.9353	-11.9688	-13.0210	-14.0609	-15.0773	-16.0632	-17.0121	-17.9181	-18.7763	-19.5884	-20.3606	-21.0991	-21.8102	-22.5000	-23.1745	-23.8399	-24.5015	-25.1604	-25.8140	
-0.2594	-0.2577	-0.2490	-0.2360	-0.2208	-0.2128	-0.2025	-0.1772	-0.1468	-0.1306	-0.1457	-0.2064	-0.3157	-0.5011	-0.7570	-1.0664	-1.4177	-1.7999	-2.2048	-2.6313	-3.0841	-3.5662	-4.0605	-4.5581	-5.1546	-5.7319	-6.1054	-7.9590	-8.3083	-9.0043	-9.8559	-10.8253	-11.8885	-13.0092	-14.1465	-15.2685	-16.3642	-17.4264	-18.4480	-19.4227	-20.3456	-21.2191	-22.0500	-22.8451	-23.6110	-24.3545	-25.0821	-25.8002	-26.5147	-27.2261	-27.9314	
-0.2786	-0.2801	-0.2754	-0.2649	-0.2547	-0.2495	-0.2422	-0.2247	-0.1997	-0.1851	-0.2014	-0.2669	-0.3840	-0.5806	-0.8539	-1.1848	-1.5601	-1.9684	-2.4012	-2.8584	-3.3449	-3.8630	-4.3925	-4.9299	-5.5775	-6.1831	-6.5957	-8.6076	-8.9858	-9.7552	-10.6855	-11.7411	-12.8953	-14.1077	-15.3341	-16.5423	-17.7214	-18.8635	-19.9614	-21.0081	-21.9988	-22.9368	-23.8293	-24.6838	-25.5075	-26.3074	-27.0908	-27.8645	-28.6345	-29.4010	-30.1607	
-0.2976	-0.3022	-0.3016	-0.2938	-0.2881	-0.2858	-0.2817	-0.2717	-0.2537	-0.2424	-0.2603	-0.3309	-0.4568	-0.6650	-0.9564	-1.3097	-1.7102	-2.1457	-2.6079	-3.0972	-3.6194	-4.1752	-4.7414	-5.3216	-6.0219	-6.6553	-7.1240	-9.2770	-9.7015	-10.5473	-11.5607	-12.7073	-13.9572	-15.2656	-16.5854	-17.8840	-19.1505	-20.3765	-21.5542	-22.6765	-23.7382	-24.7438	-25.7010	-26.6179	-27.5021	-28.3613	-29.2032	-30.0353	-30.8636	-31.6879	-32.5047	
-0.3169	-0.3240	-0.3277	-0.3229	-0.3211	-0.3217	-0.3212	-0.3180	-0.3087	-0.3026	-0.3224	-0.3985	-0.5340	-0.7543	-1.0647	-1.4413	-1.8680	-2.3320	-2.8251	-3.3483	-3.9078	-4.5029	-5.1077	-5.7336	-6.4881	-7.1489	-7.6981	-9.9722	-10.4563	-11.3819	-12.4829	-13.7252	-15.0755	-16.4845	-17.9020	-19.2953	-20.6533	-21.9672	-23.2285	-24.4298	-25.5659	-26.6423	-27.6674	-28.6495	-29.5972	-30.5186	-31.4219	-32.3152	-33.2048	-34.0897	-34.9663	
-0.3366	-0.3457	-0.3536	-0.3524	-0.3538	-0.3574	-0.3607	-0.3639	-0.3645	-0.3653	-0.3879	-0.4699	-0.6157	-0.8487	-1.1789	-1.5797	-2.0339	-2.5276	-3.0530	-3.6117	-4.2105	-4.8467	-5.4919	-6.1664	-6.9764	-7.6645	-8.3289	-10.6968	-11.2510	-12.2599	-13.4531	-14.7961	-16.2516	-17.7659	-19.2856	-20.7780	-22.2318	-23.6375	-24.9863	-26.2701	-27.4842	-28.6346	-29.7306	-30.7812	-31.7953	-32.7819	-33.7496	-34.7070	-35.6606	-36.6090	-37.5483	
-0.3569	-0.3676	-0.3794	-0.3822	-0.3867	-0.3929	-0.4003	-0.4100	-0.4207	-0.4305	-0.4569	-0.5452	-0.7019	-0.9482	-1.2990	-1.7252	-2.2079	-2.7327	-3.2919	-3.8879	-4.5278	-5.2069	-5.8944	-6.6205	-7.4873	-8.2027	-9.0251	-11.4535	-12.0863	-13.1825	-14.4727	-15.9214	-17.4870	-19.1113	-20.7378	-22.3338	-23.8877	-25.3894	-26.8296	-28.1997	-29.4951	-30.7230	-31.8931	-33.0153	-34.0989	-35.1536	-36.1887	-37.2133	-38.2340	-39.2488	-40.2535	
-0.3779	-0.3900	-0.4053	-0.4124	-0.4198	-0.4285	-0.4398	-0.4565	-0.4771	-0.4976	-0.5295	-0.6244	-0.7928	-1.0531	-1.4253	-1.8778	-2.3902	-2.9475	-3.5421	-4.1772	-4.8601	-5.5839	-6.3157	-7.0964	-8.0211	-8.7639	-9.7892	-12.2447	-12.9633	-14.1507	-15.5428	-17.1023	-18.7830	-20.5222	-22.2602	-23.9645	-25.6229	-27.2248	-28.7603	-30.2204	-31.6008	-32.9096	-34.1572	-35.3541	-36.5104	-37.6363	-38.7418	-39.8367	-40.9274	-42.0116	-43.0847	
-0.3995	-0.4130	-0.4314	-0.4429	-0.4533	-0.4642	-0.4795	-0.5038	-0.5334	-0.5667	-0.6056	-0.7077	-0.8884	-1.1634	-1.5579	-2.0377	-2.5812	-3.1722	-3.8039	-4.4799	-5.2078	-5.9780	-6.7563	-7.5945	-8.5782	-9.3488	-10.6152	-13.0722	-13.8826	-15.1657	-16.6646	-18.3401	-20.1410	-22.0001	-23.8544	-25.6716	-27.4391	-29.1455	-30.7805	-32.3344	-33.8035	-35.1966	-36.5251	-37.8000	-39.0322	-40.2325	-41.4116	-42.5799	-43.7438	-44.9004	-46.0449	
-0.4217	-0.4366	-0.4580	-0.4738	-0.4874	-0.5003	-0.5195	-0.5517	-0.5896	-0.6375	-0.6855	-0.7951	-0.9887	-1.2793	-1.6969	-2.2052	-2.7808	-3.4071	-4.0775	-4.7962	-5.5710	-6.3896	-7.2167	-8.1153	-9.1592	-9.9578	-11.5030	-13.9378	-14.8453	-16.2284	-17.8393	-19.6362	-21.5625	-23.5465	-25.5221	-27.4570	-29.3382	-31.1535	-32.8922	-34.5439	-36.1053	-37.5864	-38.9992	-40.3555	-41.6668	-42.9447	-44.2006	-45.4455	-46.6857	-47.9178	-49.1368	
-0.4447	-0.4609	-0.4851	-0.5052	-0.5221	-0.5368	-0.5598	-0.6004	-0.6463	-0.7100	-0.7690	-0.8868	-1.0939	-1.4008	-1.8424	-2.3803	-2.9894	-3.6524	-4.3632	-5.1265	-5.9502	-6.8191	-7.6973	-8.6592	-9.7645	-10.5917	-12.4577	-14.8428	-15.8523	-17.3401	-19.0681	-20.9917	-23.0488	-25.1629	-27.2648	-29.3224	-31.3219	-33.2508	-35.0974	-36.8508	-38.5084	-40.0812	-41.5818	-43.0228	-44.4166	-45.7754	-47.1114	-48.4361	-49.7558	-51.0667	-52.3632	
-0.4683	-0.4858	-0.5128	-0.5372	-0.5576	-0.5740	-0.6004	-0.6500	-0.7038	-0.7838	-0.8562	-0.9829	-1.2041	-1.5280	-1.9946	-2.5632	-3.2072	-3.9084	-4.6613	-5.4712	-6.3458	-7.2669	-8.1985	-9.2266	-10.3947	-11.2509	-13.4771	-15.7886	-16.9044	-18.5018	-20.3521	-22.4080	-24.6014	-26.8508	-29.0842	-31.2695	-33.3922	-35.4391	-37.3980	-39.2573	-41.0150	-42.6831	-44.2752	-45.8044	-47.2841	-48.7272	-50.1465	-51.5544	-52.9570	-54.3498	-55.7271	
-0.4926	-0.5116	-0.5411	-0.5699	-0.5940	-0.6119	-0.6416	-0.7005	-0.7625	-0.8587	-0.9469	-1.0833	-1.3193	-1.6612	-2.1537	-2.7540	-3.4343	-4.1753	-4.9720	-5.8304	-6.7580	-7.7335	-8.7209	-9.8180	-11.0503	-11.9361	-14.5623	-16.7763	-18.0028	-19.7145	-21.6927	-23.8864	-26.2216	-28.6118	-30.9819	-33.3000	-35.5508	-37.7205	-39.7960	-41.7654	-43.6272	-45.3945	-47.0816	-48.7027	-50.2717	-51.8025	-53.3086	-54.8031	-56.2919	-57.7700	-59.2311	
-0.5176	-0.5382	-0.5701	-0.6032	-0.6316	-0.6508	-0.6834	-0.7518	-0.8226	-0.9347	-1.0411	-1.1883	-1.4396	-1.8004	-2.3196	-2.9531	-3.6708	-4.4532	-5.2956	-6.2045	-7.1871	-8.2191	-9.2648	-10.4339	-11.7318	-12.6480	-15.7091	-17.8071	-19.1482	-20.9793	-23.0909	-25.4282	-27.9109	-30.4473	-32.9595	-35.4156	-37.7996	-40.0968	-42.2936	-44.3772	-46.3471	-48.2175	-50.0034	-51.7199	-53.3818	-55.0038	-56.6002	-58.1848	-59.7631	-61.3298	-62.8783	
-0.5432	-0.5655	-0.5997	-0.6373	-0.6703	-0.6908	-0.7260	-0.8038	-0.8842	-1.0113	-1.1384	-1.2980	-1.5652	-1.9457	-2.4927	-3.1604	-3.9172	-4.7425	-5.6324	-6.5938	-7.6336	-8.7241	-9.8307	-11.0746	-12.4398	-13.3872	-16.9026	-18.8818	-20.3418	-22.2974	-24.5480	-27.0346	-29.6706	-32.3588	-35.0187	-37.6181	-40.1404	-42.5700	-44.8926	-47.0948	-49.1770	-51.1544	-53.0429	-54.8585	-56.6170	-58.3337	-60.0239	-61.7021	-63.3735	-65.0323	-66.6714	
-0.5696	-0.5937	-0.6301	-0.6720	-0.7101	-0.7321	-0.7695	-0.8568	-0.9474	-1.0888	-1.2389	-1.4123	-1.6962	-2.0972	-2.6730	-3.3762	-4.1734	-5.0434	-5.9826	-6.9987	-8.0978	-9.2491	-10.4190	-11.7406	-13.1749	-14.1544	-18.1344	-20.0016	-21.5844	-23.6698	-26.0651	-28.7071	-31.5022	-34.3479	-37.1610	-39.9093	-42.5750	-45.1420	-47.5950	-49.9203	-52.1190	-54.2074	-56.2024	-58.1209	-59.9795	-61.7946	-63.5823	-65.3576	-67.1257	-68.8800	-70.6132	
-0.5966	-0.6228	-0.6612	-0.7076	-0.7512	-0.7747	-0.8142	-0.9107	-1.0125	-1.1673	-1.3424	-1.5315	-1.8326	-2.2552	-2.8607	-3.6007	-4.4397	-5.3560	-6.3465	-7.4193	-8.5799	-9.7944	-11.0301	-12.4322	-13.9376	-14.9506	-19.4014	-21.1674	-22.8770	-25.0976	-27.6435	-30.4468	-33.4070	-36.4161	-39.3881	-42.2907	-45.1052	-47.8146	-50.4029	-52.8557	-55.1753	-57.3788	-59.4843	-61.5095	-63.4720	-65.3892	-67.2779	-69.1541	-71.0224	-72.8758	-74.7065


#  Thrust coefficient

0.0844	0.0835	0.0827	0.0819	0.0811	0.0808	0.0805	0.0799	0.0794	0.0790	0.0787	0.0786	0.0785	0.0784	0.0783	0.0782	0.0781	0.0782	0.0785	0.0788	0.0790	0.0791	0.0789	0.0784	0.0778	0.0770	0.0760	0.0746	0.0730	0.0709	0.0690	0.0662	0.0630	0.0594	0.0552	0.0509	0.0462	0.0413	0.0362	0.0309	0.0255	0.0201	0.0145	0.0088	0.0032	-0.0020	-0.0064	-0.0100	-0.0126	-0.0141	-0.0149	
0.0999	0.0994	0.0990	0.0988	0.0987	0.0988	0.0989	0.0992	0.0997	0.1002	0.1006	0.1008	0.1011	0.1017	0.1027	0.1038	0.1048	0.1055	0.1058	0.1055	0.1050	0.1039	0.1024	0.1005	0.0978	0.0948	0.0907	0.0863	0.0810	0.0756	0.0692	0.0626	0.0557	0.0486	0.0413	0.0339	0.0263	0.0186	0.0108	0.0030	-0.0048	-0.0120	-0.0179	-0.0222	-0.0249	-0.0257	-0.0258	-0.0255	-0.0254	-0.0255	-0.0261	
0.1214	0.1219	0.1227	0.1237	0.1249	0.1255	0.1261	0.1272	0.1279	0.1286	0.1296	0.1315	0.1338	0.1359	0.1376	0.1386	0.1389	0.1384	0.1371	0.1352	0.1318	0.1276	0.1223	0.1157	0.1087	0.1006	0.0923	0.0833	0.0740	0.0646	0.0549	0.0450	0.0349	0.0246	0.0142	0.0038	-0.0066	-0.0167	-0.0263	-0.0339	-0.0388	-0.0410	-0.0405	-0.0391	-0.0381	-0.0376	-0.0382	-0.0389	-0.0395	-0.0401	-0.0405	
0.1508	0.1529	0.1550	0.1571	0.1589	0.1595	0.1600	0.1610	0.1629	0.1662	0.1701	0.1739	0.1770	0.1791	0.1795	0.1788	0.1767	0.1728	0.1663	0.1583	0.1496	0.1390	0.1286	0.1173	0.1057	0.0937	0.0814	0.0688	0.0559	0.0428	0.0295	0.0160	0.0026	-0.0107	-0.0237	-0.0362	-0.0477	-0.0562	-0.0603	-0.0601	-0.0568	-0.0540	-0.0525	-0.0530	-0.0538	-0.0546	-0.0554	-0.0561	-0.0566	-0.0569	-0.0571	
0.1887	0.1919	0.1947	0.1965	0.1976	0.1983	0.1997	0.2044	0.2106	0.2172	0.2232	0.2270	0.2285	0.2277	0.2240	0.2167	0.2061	0.1947	0.1821	0.1684	0.1543	0.1398	0.1249	0.1095	0.0938	0.0777	0.0613	0.0446	0.0278	0.0110	-0.0057	-0.0222	-0.0382	-0.0534	-0.0675	-0.0790	-0.0842	-0.0830	-0.0770	-0.0719	-0.0699	-0.0705	-0.0715	-0.0725	-0.0736	-0.0745	-0.0753	-0.0758	-0.0760	-0.0760	-0.0757	
0.2338	0.2369	0.2386	0.2400	0.2445	0.2481	0.2533	0.2636	0.2742	0.2820	0.2862	0.2860	0.2792	0.2679	0.2546	0.2395	0.2230	0.2060	0.1886	0.1706	0.1521	0.1331	0.1136	0.0937	0.0735	0.0531	0.0325	0.0119	-0.0085	-0.0286	-0.0480	-0.0665	-0.0837	-0.0992	-0.1101	-0.1114	-0.1044	-0.0948	-0.0900	-0.0902	-0.0912	-0.0925	-0.0939	-0.0952	-0.0963	-0.0971	-0.0976	-0.0977	-0.0975	-0.0970	-0.0963	
0.2836	0.2851	0.2875	0.2961	0.3095	0.3163	0.3253	0.3416	0.3498	0.3522	0.3445	0.3307	0.3133	0.2946	0.2748	0.2543	0.2333	0.2116	0.1893	0.1665	0.1431	0.1193	0.0951	0.0705	0.0458	0.0211	-0.0034	-0.0275	-0.0509	-0.0733	-0.0944	-0.1137	-0.1309	-0.1423	-0.1403	-0.1278	-0.1153	-0.1123	-0.1130	-0.1144	-0.1160	-0.1178	-0.1194	-0.1206	-0.1214	-0.1218	-0.1218	-0.1215	-0.1210	-0.1203	-0.1194	
0.3369	0.3411	0.3533	0.3714	0.3980	0.4088	0.4171	0.4242	0.4197	0.4051	0.3848	0.3623	0.3389	0.3149	0.2902	0.2647	0.2386	0.2118	0.1844	0.1565	0.1281	0.0992	0.0701	0.0410	0.0120	-0.0167	-0.0447	-0.0717	-0.0973	-0.1212	-0.1431	-0.1624	-0.1764	-0.1732	-0.1557	-0.1396	-0.1373	-0.1383	-0.1399	-0.1420	-0.1441	-0.1459	-0.1473	-0.1482	-0.1486	-0.1486	-0.1483	-0.1477	-0.1470	-0.1460	-0.1449	
0.3995	0.4143	0.4392	0.4787	0.4983	0.5040	0.5051	0.4907	0.4691	0.4434	0.4167	0.3890	0.3607	0.3315	0.3015	0.2708	0.2393	0.2072	0.1745	0.1412	0.1076	0.0737	0.0398	0.0062	-0.0268	-0.0590	-0.0899	-0.1192	-0.1464	-0.1713	-0.1934	-0.2115	-0.2116	-0.1905	-0.1679	-0.1647	-0.1658	-0.1678	-0.1702	-0.1726	-0.1748	-0.1764	-0.1774	-0.1779	-0.1780	-0.1778	-0.1772	-0.1765	-0.1755	-0.1743	-0.1729	
0.4789	0.5167	0.5617	0.5889	0.5882	0.5791	0.5660	0.5383	0.5085	0.4776	0.4457	0.4128	0.3791	0.3445	0.3091	0.2729	0.2359	0.1982	0.1599	0.1212	0.0823	0.0435	0.0051	-0.0326	-0.0694	-0.1047	-0.1380	-0.1691	-0.1977	-0.2233	-0.2452	-0.2552	-0.2341	-0.2018	-0.1947	-0.1957	-0.1978	-0.2005	-0.2032	-0.2057	-0.2077	-0.2090	-0.2097	-0.2100	-0.2098	-0.2094	-0.2087	-0.2078	-0.2066	-0.2051	-0.2034	
0.5921	0.6476	0.6814	0.6727	0.6457	0.6314	0.6137	0.5802	0.5453	0.5092	0.4721	0.4339	0.3948	0.3546	0.3135	0.2715	0.2287	0.1852	0.1413	0.0971	0.0531	0.0096	-0.0331	-0.0749	-0.1151	-0.1532	-0.1887	-0.2215	-0.2514	-0.2773	-0.2979	-0.2869	-0.2467	-0.2275	-0.2280	-0.2300	-0.2328	-0.2358	-0.2388	-0.2412	-0.2429	-0.2439	-0.2444	-0.2445	-0.2443	-0.2437	-0.2428	-0.2416	-0.2402	-0.2384	-0.2364	
0.7299	0.7700	0.7588	0.7284	0.6942	0.6779	0.6579	0.6196	0.5799	0.5388	0.4964	0.4528	0.4079	0.3619	0.3149	0.2669	0.2181	0.1687	0.1191	0.0697	0.0208	-0.0274	-0.0745	-0.1202	-0.1635	-0.2041	-0.2418	-0.2765	-0.3073	-0.3336	-0.3457	-0.3082	-0.2651	-0.2627	-0.2643	-0.2671	-0.2704	-0.2738	-0.2767	-0.2789	-0.2804	-0.2813	-0.2817	-0.2816	-0.2812	-0.2805	-0.2794	-0.2780	-0.2763	-0.2742	-0.2718	
0.8587	0.8442	0.8119	0.7770	0.7394	0.7215	0.6995	0.6571	0.6126	0.5666	0.5188	0.4694	0.4187	0.3667	0.3135	0.2593	0.2045	0.1493	0.0942	0.0396	-0.0143	-0.0673	-0.1188	-0.1681	-0.2144	-0.2575	-0.2977	-0.3341	-0.3657	-0.3925	-0.3814	-0.3211	-0.3003	-0.3011	-0.3036	-0.3069	-0.3106	-0.3141	-0.3170	-0.3191	-0.3204	-0.3212	-0.3215	-0.3213	-0.3208	-0.3198	-0.3185	-0.3169	-0.3149	-0.3125	-0.3097	
0.9340	0.8985	0.8606	0.8220	0.7816	0.7623	0.7383	0.6925	0.6438	0.5925	0.5393	0.4842	0.4274	0.3691	0.3097	0.2493	0.1884	0.1275	0.0670	0.0070	-0.0521	-0.1099	-0.1658	-0.2185	-0.2677	-0.3137	-0.3565	-0.3945	-0.4273	-0.4514	-0.4075	-0.3437	-0.3407	-0.3424	-0.3455	-0.3493	-0.3533	-0.3569	-0.3597	-0.3617	-0.3630	-0.3637	-0.3638	-0.3636	-0.3629	-0.3617	-0.3602	-0.3583	-0.3560	-0.3533	-0.3501	
0.9949	0.9515	0.9082	0.8649	0.8211	0.8005	0.7750	0.7256	0.6729	0.6169	0.5581	0.4971	0.4341	0.3695	0.3038	0.2372	0.1704	0.1037	0.0374	-0.0281	-0.0925	-0.1553	-0.2152	-0.2713	-0.3237	-0.3729	-0.4182	-0.4577	-0.4922	-0.5031	-0.4251	-0.3835	-0.3839	-0.3863	-0.3899	-0.3942	-0.3985	-0.4022	-0.4049	-0.4068	-0.4080	-0.4087	-0.4088	-0.4084	-0.4075	-0.4062	-0.4045	-0.4023	-0.3996	-0.3965	-0.3929	
1.0555	1.0054	0.9559	0.9073	0.8589	0.8366	0.8093	0.7567	0.7001	0.6395	0.5753	0.5083	0.4391	0.3683	0.2962	0.2235	0.1506	0.0779	0.0057	-0.0656	-0.1355	-0.2031	-0.2670	-0.3265	-0.3825	-0.4352	-0.4829	-0.5242	-0.5605	-0.5417	-0.4420	-0.4285	-0.4297	-0.4327	-0.4370	-0.4417	-0.4461	-0.4498	-0.4526	-0.4545	-0.4557	-0.4563	-0.4563	-0.4557	-0.4547	-0.4532	-0.4512	-0.4488	-0.4458	-0.4422	-0.4381	
1.1166	1.0601	1.0045	0.9499	0.8962	0.8717	0.8421	0.7856	0.7252	0.6603	0.5910	0.5181	0.4428	0.3656	0.2872	0.2082	0.1290	0.0501	-0.0282	-0.1055	-0.1810	-0.2533	-0.3210	-0.3844	-0.4444	-0.5006	-0.5507	-0.5941	-0.6308	-0.5724	-0.4788	-0.4763	-0.4780	-0.4817	-0.4865	-0.4916	-0.4963	-0.5000	-0.5028	-0.5047	-0.5059	-0.5064	-0.5063	-0.5057	-0.5045	-0.5028	-0.5006	-0.4977	-0.4944	-0.4904	-0.4858	
1.1792	1.1158	1.0539	0.9933	0.9334	0.9064	0.8739	0.8128	0.7486	0.6795	0.6053	0.5268	0.4453	0.3617	0.2769	0.1914	0.1058	0.0204	-0.0643	-0.1478	-0.2288	-0.3057	-0.3775	-0.4451	-0.5094	-0.5692	-0.6217	-0.6677	-0.7002	-0.5955	-0.5269	-0.5266	-0.5290	-0.5333	-0.5386	-0.5440	-0.5489	-0.5527	-0.5555	-0.5574	-0.5586	-0.5591	-0.5589	-0.5581	-0.5568	-0.5549	-0.5524	-0.5492	-0.5454	-0.5410	-0.5358	
1.2423	1.1728	1.1042	1.0371	0.9710	0.9411	0.9054	0.8391	0.7703	0.6971	0.6184	0.5343	0.4467	0.3568	0.2654	0.1733	0.0809	-0.0113	-0.1026	-0.1923	-0.2788	-0.3603	-0.4365	-0.5088	-0.5777	-0.6410	-0.6961	-0.7448	-0.7624	-0.6132	-0.5791	-0.5794	-0.5824	-0.5874	-0.5932	-0.5990	-0.6040	-0.6079	-0.6108	-0.6128	-0.6139	-0.6143	-0.6141	-0.6132	-0.6117	-0.6095	-0.6067	-0.6032	-0.5990	-0.5940	-0.5883	
1.3058	1.2304	1.1553	1.0817	1.0091	0.9762	0.9370	0.8649	0.7910	0.7134	0.6303	0.5410	0.4473	0.3509	0.2528	0.1537	0.0542	-0.0450	-0.1431	-0.2392	-0.3311	-0.4173	-0.4982	-0.5756	-0.6493	-0.7160	-0.7738	-0.8256	-0.8109	-0.6457	-0.6339	-0.6347	-0.6384	-0.6440	-0.6503	-0.6564	-0.6616	-0.6656	-0.6686	-0.6706	-0.6718	-0.6721	-0.6718	-0.6708	-0.6691	-0.6667	-0.6636	-0.6597	-0.6550	-0.6495	-0.6432	
1.3668	1.2881	1.2072	1.1270	1.0477	1.0118	0.9689	0.8906	0.8109	0.7286	0.6410	0.5468	0.4471	0.3440	0.2389	0.1326	0.0258	-0.0806	-0.1857	-0.2881	-0.3854	-0.4766	-0.5627	-0.6456	-0.7241	-0.7942	-0.8549	-0.9096	-0.8503	-0.6958	-0.6911	-0.6925	-0.6969	-0.7031	-0.7099	-0.7163	-0.7217	-0.7259	-0.7289	-0.7310	-0.7321	-0.7325	-0.7321	-0.7309	-0.7291	-0.7264	-0.7229	-0.7186	-0.7135	-0.7074	-0.7004	
1.4239	1.3440	1.2593	1.1729	1.0870	1.0479	1.0012	0.9165	0.8305	0.7428	0.6507	0.5518	0.4460	0.3362	0.2238	0.1100	-0.0043	-0.1181	-0.2304	-0.3392	-0.4420	-0.5384	-0.6301	-0.7188	-0.8022	-0.8757	-0.9395	-0.9963	-0.8857	-0.7532	-0.7508	-0.7528	-0.7579	-0.7647	-0.7720	-0.7787	-0.7843	-0.7887	-0.7918	-0.7939	-0.7951	-0.7954	-0.7949	-0.7936	-0.7915	-0.7886	-0.7848	-0.7800	-0.7744	-0.7677	-0.7601	
1.4760	1.3965	1.3103	1.2194	1.1269	1.0846	1.0340	0.9424	0.8500	0.7566	0.6595	0.5559	0.4442	0.3273	0.2075	0.0860	-0.0361	-0.1576	-0.2771	-0.3923	-0.5007	-0.6027	-0.7006	-0.7953	-0.8835	-0.9604	-1.0276	-1.0845	-0.9126	-0.8146	-0.8129	-0.8156	-0.8214	-0.8288	-0.8365	-0.8437	-0.8495	-0.8540	-0.8572	-0.8594	-0.8606	-0.8609	-0.8603	-0.8589	-0.8566	-0.8533	-0.8491	-0.8439	-0.8377	-0.8304	-0.8221	
1.5213	1.4449	1.3585	1.2654	1.1672	1.1218	1.0672	0.9687	0.8696	0.7701	0.6676	0.5591	0.4415	0.3175	0.1899	0.0605	-0.0695	-0.1989	-0.3258	-0.4474	-0.5617	-0.6697	-0.7741	-0.8750	-0.9679	-1.0483	-1.1193	-1.1724	-0.9367	-0.8788	-0.8775	-0.8809	-0.8874	-0.8954	-0.9036	-0.9111	-0.9171	-0.9218	-0.9252	-0.9274	-0.9286	-0.9289	-0.9282	-0.9266	-0.9241	-0.9205	-0.9159	-0.9103	-0.9035	-0.8955	-0.8864	
1.5586	1.4878	1.4035	1.3095	1.2078	1.1594	1.1010	0.9953	0.8894	0.7834	0.6750	0.5614	0.4378	0.3066	0.1711	0.0335	-0.1047	-0.2421	-0.3764	-0.5045	-0.6250	-0.7395	-0.8507	-0.9580	-1.0554	-1.1394	-1.2147	-1.2564	-0.9753	-0.9454	-0.9446	-0.9487	-0.9559	-0.9645	-0.9732	-0.9810	-0.9873	-0.9922	-0.9957	-0.9980	-0.9992	-0.9995	-0.9987	-0.9969	-0.9941	-0.9902	-0.9852	-0.9791	-0.9717	-0.9630	-0.9532	
